"DepartamentoCodigo","Departamento","MunicipioCodigo","Municipio","Año","IRCA","Nivel de riesgo","IRCAurbano","Nivel de riesgo urbano","IRCArural","Nivel de riesgo rural","pH","Turbiedad","Color","Coliformes_Totales","Coliformes_Fecales"
"05","Antioquia","05040","Anorí","2014","4.9","Sin riesgo","4.9","Sin riesgo","ND","ND","7.77","6.48","20.3","961.9","355.1"
"05","Antioquia","05040","Anorí","2015","1.9","Sin riesgo","1.9","Sin riesgo","ND","ND","7.68","3.89","27.9","78.7","438.3"
"05","Antioquia","05040","Anorí","2016","1.2","Sin riesgo","1.2","Sin riesgo","ND","ND","6.52","6.55","43.7","22.6","311.2"
"05","Antioquia","05040","Anorí","2017","0.8","Sin riesgo","0.8","Sin riesgo","ND","ND","8.18","0.67","44.7","959.2","187.6"
"05","Antioquia","05040","Anorí","2018","1.6","Sin riesgo","1.6","Sin riesgo","ND","ND","6.55","3.55","1.9","178.2","24.2"
"05","Antioquia","05040","Anorí","2019","0.6","Sin riesgo","0.6","Sin riesgo","ND","ND","6.46","4.79","45.7","707.3","266"
"05","Antioquia","05040","Anorí","2020","0.2","Sin riesgo","0.0","Sin riesgo","0.9","Sin riesgo","6.03","5.63","31.2","408.6","332.6"
"05","Antioquia","05040","Anorí","2021","0.1","Sin riesgo","0.1","Sin riesgo","0.0","Sin riesgo","8.25","6.95","44","773.4","160"
"05","Antioquia","05040","Anorí","2022","1.0","Sin riesgo","1.2","Sin riesgo","0.0","Sin riesgo","6.91","9.61","49.8","84.1","423.4"
"05","Antioquia","05040","Anorí","2023","0.3","Sin riesgo","0.2","Sin riesgo","0.8","Sin riesgo","8.48","3.47","6.1","460.1","111.4"
"05","Antioquia","05042","Santa Fé de Antioquia","2007","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","8.4","6.05","23.3","210.7","109.5"
"05","Antioquia","05042","Santa Fé de Antioquia","2008","0.4","Sin riesgo","0.4","Sin riesgo","ND","ND","7.56","3.82","49.2","751.4","61.5"
"05","Antioquia","05042","Santa Fé de Antioquia","2009","2.7","Sin riesgo","2.7","Sin riesgo","ND","ND","8.35","7.54","10","718","107"
"05","Antioquia","05042","Santa Fé de Antioquia","2010","1.9","Sin riesgo","1.9","Sin riesgo","ND","ND","6.54","8.09","46.4","350.5","83.2"
"05","Antioquia","05042","Santa Fé de Antioquia","2011","0.7","Sin riesgo","0.7","Sin riesgo","ND","ND","6.19","4.26","47.9","901.1","462.9"
"05","Antioquia","05042","Santa Fé de Antioquia","2012","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.09","3.58","14.4","280.3","18.9"
"05","Antioquia","05042","Santa Fé de Antioquia","2013","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.86","0.28","23.3","221.3","170.4"
"05","Antioquia","05042","Santa Fé de Antioquia","2014","0.9","Sin riesgo","0.9","Sin riesgo","ND","ND","7.68","9.45","28.7","839.9","166.3"
"05","Antioquia","05042","Santa Fé de Antioquia","2015","4.0","Sin riesgo","4.0","Sin riesgo","ND","ND","7.58","0.16","34","699.5","237.5"
"05","Antioquia","05042","Santa Fé de Antioquia","2016","0.0","Sin riesgo","ND","ND","ND","ND","6.63","9.52","14.7","834.2","340.5"
"05","Antioquia","05042","Santa Fé de Antioquia","2017","0.0","Sin riesgo","ND","ND","ND","ND","8.2","8.77","25.2","377.4","58"
"05","Antioquia","05042","Santa Fé de Antioquia","2018","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.55","1.95","5.7","210","66.1"
"05","Antioquia","05042","Santa Fé de Antioquia","2019","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.98","1.99","7.5","520.8","121.8"
"05","Antioquia","05042","Santa Fé de Antioquia","2020","2.2","Sin riesgo","0.1","Sin riesgo","10.8","Riesgo bajo","8.29","2.15","24.2","57.9","322.4"
"05","Antioquia","05042","Santa Fé de Antioquia","2021","4.0","Sin riesgo","1.4","Sin riesgo","96.4","Inviable sanitariamente","6.27","3.43","15.8","787.1","133"
"05","Antioquia","05042","Santa Fé de Antioquia","2022","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.14","4.03","42.1","44.9","82.4"
"05","Antioquia","05042","Santa Fé de Antioquia","2023","3.9","Sin riesgo","0.1","Sin riesgo","12.9","Riesgo bajo","7.26","2.49","34.1","661.8","324"
"05","Antioquia","05044","Anzá","2007","0.3","Sin riesgo","0.3","Sin riesgo","ND","ND","8","7.94","13.1","899.1","3.1"
"05","Antioquia","05044","Anzá","2008","2.3","Sin riesgo","2.3","Sin riesgo","ND","ND","6.68","2.32","35.4","498.6","62.1"
"05","Antioquia","05044","Anzá","2009","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.82","6.94","21.2","313.1","335"
"05","Antioquia","05044","Anzá","2010","35.5","Riesgo alto","5.9","Riesgo bajo","96.4","Inviable sanitariamente","7.07","4.01","5","274.2","456.4"
"05","Antioquia","05044","Anzá","2011","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.41","2.08","12.5","604.5","401.9"
"05","Antioquia","05044","Anzá","2012","0.9","Sin riesgo","0.9","Sin riesgo","ND","ND","7.97","4.04","10.2","104.1","315.4"
"05","Antioquia","05044","Anzá","2013","4.0","Sin riesgo","4.0","Sin riesgo","ND","ND","6.25","1.7","18.2","195.6","489"
"05","Antioquia","05044","Anzá","2014","1.0","Sin riesgo","1.0","Sin riesgo","ND","ND","6.68","2.83","29.1","638.2","360.9"
"05","Antioquia","05044","Anzá","2015","0.9","Sin riesgo","0.9","Sin riesgo","ND","ND","6.36","4.43","5.8","944.9","407.6"
"05","Antioquia","05044","Anzá","2016","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","8.31","4.72","12.3","929.4","236"
"05","Antioquia","05044","Anzá","2017","1.6","Sin riesgo","1.6","Sin riesgo","ND","ND","7.74","2.74","24.6","104","260.7"
"05","Antioquia","05044","Anzá","2018","0.5","Sin riesgo","0.5","Sin riesgo","ND","ND","8.16","6.62","1","989.1","178.2"
"05","Antioquia","05044","Anzá","2019","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.13","4.77","5.4","836.1","375.4"
"05","Antioquia","05044","Anzá","2020","26.6","Riesgo medio","0.0","Sin riesgo","97.4","Inviable sanitariamente","6.73","3.49","48.9","550.7","156.1"
"05","Antioquia","05044","Anzá","2021","0.8","Sin riesgo","0.8","Sin riesgo","ND","ND","6.76","3.89","45.3","209.8","306.2"
"05","Antioquia","05044","Anzá","2022","19.0","Riesgo medio","0.5","Sin riesgo","87.3","Inviable sanitariamente","6.42","2.01","30.8","20","454.5"
"05","Antioquia","05044","Anzá","2023","21.5","Riesgo medio","3.4","Sin riesgo","90.3","Inviable sanitariamente","7.22","8.15","37.3","455","458.6"
"05","Antioquia","05045","Apartadó","2007","2.0","Sin riesgo","2.0","Sin riesgo","ND","ND","8.49","3.41","30.1","155.9","309"
"05","Antioquia","05045","Apartadó","2008","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.3","4.62","34","565.6","423.2"
"05","Antioquia","05045","Apartadó","2009","0.1","Sin riesgo","0.0","Sin riesgo","1.8","Sin riesgo","7.23","6.51","19.4","454.7","3.7"
"05","Antioquia","05045","Apartadó","2010","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.44","0.49","40.4","971.7","116.3"
"05","Antioquia","05045","Apartadó","2011","0.3","Sin riesgo","0.3","Sin riesgo","0.0","Sin riesgo","7.54","5.12","43","905.6","336.7"
"05","Antioquia","05045","Apartadó","2012","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.73","1.41","34.9","203","174.3"
"05","Antioquia","05045","Apartadó","2013","6.7","Riesgo bajo","6.9","Riesgo bajo","0.0","Sin riesgo","7.83","3.07","21.9","11.9","443.3"
"05","Antioquia","05045","Apartadó","2014","1.7","Sin riesgo","1.4","Sin riesgo","2.3","Sin riesgo","7.83","6.13","2.8","553.9","465.3"
"05","Antioquia","05045","Apartadó","2015","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.85","7.69","6.4","433.6","410.2"
"05","Antioquia","05045","Apartadó","2016","0.2","Sin riesgo","ND","ND","0.0","Sin riesgo","8.42","5.12","16.5","865.3","11.6"
"05","Antioquia","05045","Apartadó","2017","0.2","Sin riesgo","ND","ND","ND","ND","7.67","2.64","19","907.4","116.3"
"05","Antioquia","05045","Apartadó","2018","0.8","Sin riesgo","1.0","Sin riesgo","0.0","Sin riesgo","6.79","6.62","5.4","713.9","450"
"05","Antioquia","05045","Apartadó","2019","0.5","Sin riesgo","0.7","Sin riesgo","0.0","Sin riesgo","6.69","0.91","48.2","614.8","215.9"
"05","Antioquia","05045","Apartadó","2020","3.5","Sin riesgo","4.1","Sin riesgo","0.0","Sin riesgo","7.73","4.76","32.2","399.2","354.8"
"05","Antioquia","05045","Apartadó","2021","2.4","Sin riesgo","0.0","Sin riesgo","8.6","Riesgo bajo","7.76","0.58","13.7","733.4","386.7"
"05","Antioquia","05045","Apartadó","2022","3.2","Sin riesgo","0.0","Sin riesgo","11.2","Riesgo bajo","8.06","9.14","33.2","748.4","371.4"
"05","Antioquia","05045","Apartadó","2023","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","7.22","1.38","15.3","122.7","464.7"
"05","Antioquia","05051","Arboletes","2007","21.0","Riesgo medio","21.0","Riesgo medio","ND","ND","6.33","5.8","42.2","433.4","389"
"05","Antioquia","05051","Arboletes","2008","6.2","Riesgo bajo","6.2","Riesgo bajo","ND","ND","7.95","2.76","38","385","33.9"
"05","Antioquia","05051","Arboletes","2009","9.7","Riesgo bajo","9.7","Riesgo bajo","ND","ND","7.84","9.45","38.1","692.1","419.2"
"05","Antioquia","05051","Arboletes","2010","0.7","Sin riesgo","0.7","Sin riesgo","ND","ND","7.47","4.96","17.9","966.9","324.8"
"05","Antioquia","05051","Arboletes","2011","22.6","Riesgo medio","8.8","Riesgo bajo","100.","Inviable sanitariamente","7.06","0.12","37.4","417.1","415.5"
"05","Antioquia","05051","Arboletes","2012","3.2","Sin riesgo","3.2","Sin riesgo","ND","ND","7.97","5.41","19.7","348.9","305.5"
"05","Antioquia","05051","Arboletes","2013","3.4","Sin riesgo","3.4","Sin riesgo","ND","ND","7.12","8.45","16.5","254.8","354.9"
"05","Antioquia","05051","Arboletes","2014","5.2","Riesgo bajo","5.2","Riesgo bajo","ND","ND","6.97","9.13","7","863.3","343.6"
"05","Antioquia","05051","Arboletes","2015","0.1","Sin riesgo","0.1","Sin riesgo","ND","ND","8.02","0.4","24.3","469.1","218.2"
"05","Antioquia","05051","Arboletes","2016","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.3","2.45","24.7","87.6","474.5"
"05","Antioquia","05051","Arboletes","2017","0.5","Sin riesgo","0.5","Sin riesgo","ND","ND","6.67","9.65","8.7","178.2","135.4"
"05","Antioquia","05051","Arboletes","2018","1.9","Sin riesgo","1.9","Sin riesgo","ND","ND","8.44","8.82","49.2","823.8","475.4"
"05","Antioquia","05051","Arboletes","2019","2.4","Sin riesgo","2.4","Sin riesgo","ND","ND","7.74","2.46","33.7","838.6","81.2"
"05","Antioquia","05051","Arboletes","2020","10.9","Riesgo bajo","10.9","Riesgo bajo","ND","ND","6.56","2.96","38.5","790.2","310.7"
"05","Antioquia","05051","Arboletes","2021","1.7","Sin riesgo","1.7","Sin riesgo","ND","ND","6.89","4.53","11.3","347.3","10.3"
"05","Antioquia","05051","Arboletes","2022","0.4","Sin riesgo","0.4","Sin riesgo","ND","ND","7.73","3.38","26","14.7","302.6"
"05","Antioquia","05051","Arboletes","2023","0.9","Sin riesgo","0.9","Sin riesgo","ND","ND","6.94","8.32","44","9.7","288.6"
"05","Antioquia","05055","Argelia","2007","63.2","Riesgo alto","63.2","Riesgo alto","ND","ND","7.53","6.98","43.1","574.6","121.3"
"05","Antioquia","05055","Argelia","2008","90.7","Inviable sanitariamente","90.7","Inviable sanitariamente","ND","ND","7.7","9.71","6.6","555.2","9.2"
"05","Antioquia","05055","Argelia","2009","88.0","Inviable sanitariamente","88.0","Inviable sanitariamente","ND","ND","8.33","0.4","32.5","172.7","95.8"
"05","Antioquia","05055","Argelia","2010","65.1","Riesgo alto","57.3","Riesgo alto","77.7","Riesgo alto","6.65","3.98","21.5","524.5","417.9"
"05","Antioquia","05055","Argelia","2011","39.6","Riesgo alto","26.7","Riesgo medio","66.1","Riesgo alto","6.7","6.21","1.8","963.4","325.4"
"05","Antioquia","05055","Argelia","2012","70.2","Riesgo alto","77.4","Riesgo alto","55.8","Riesgo alto","7.04","8.49","24.3","127","57"
"05","Antioquia","05055","Argelia","2013","84.2","Inviable sanitariamente","84.5","Inviable sanitariamente","ND","ND","6.21","4.51","14.5","767.6","414.9"
"05","Antioquia","05055","Argelia","2014","87.9","Inviable sanitariamente","87.9","Inviable sanitariamente","ND","ND","6.19","9.75","10","775.9","403.2"
"05","Antioquia","05055","Argelia","2015","89.2","Inviable sanitariamente","89.1","Inviable sanitariamente","ND","ND","6.35","3.47","17.2","289.1","346.1"
"05","Antioquia","05055","Argelia","2016","90.5","Inviable sanitariamente","90.5","Inviable sanitariamente","ND","ND","7.95","3.8","49.4","244.8","200.8"
"05","Antioquia","05055","Argelia","2017","67.7","Riesgo alto","61.0","Riesgo alto","ND","ND","8.06","2.33","20.3","141.4","162.5"
"05","Antioquia","05055","Argelia","2018","81.7","Inviable sanitariamente","81.7","Inviable sanitariamente","ND","ND","6.09","2.2","27","431.6","91.8"
"05","Antioquia","05055","Argelia","2019","77.8","Riesgo alto","77.8","Riesgo alto","ND","ND","7.14","0.95","1.8","365.2","79"
"05","Antioquia","05055","Argelia","2020","26.9","Riesgo medio","24.3","Riesgo medio","38.9","Riesgo alto","8.13","5.46","10.3","664.8","106"
"05","Antioquia","05055","Argelia","2021","2.0","Sin riesgo","1.8","Sin riesgo","2.4","Sin riesgo","6.3","8.49","30.4","769.7","379.2"
"05","Antioquia","05055","Argelia","2022","0.5","Sin riesgo","0.0","Sin riesgo","1.6","Sin riesgo","6.02","4.38","13","710.2","379.7"
"05","Antioquia","05055","Argelia","2023","0.7","Sin riesgo","0.9","Sin riesgo","0.0","Sin riesgo","7.32","2.94","0.1","966.5","132"
"05","Antioquia","05059","Armenia","2007","1.6","Sin riesgo","2.5","Sin riesgo","0.0","Sin riesgo","8.32","1.15","31.5","650.9","201.6"
"05","Antioquia","05059","Armenia","2008","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","7.3","4.53","9.9","983.9","74.6"
"05","Antioquia","05059","Armenia","2009","4.2","Sin riesgo","0.0","Sin riesgo","48.7","Riesgo alto","6.06","7.29","24.6","734.5","163"
"05","Antioquia","05059","Armenia","2010","14.8","Riesgo medio","3.3","Sin riesgo","32.0","Riesgo medio","8.11","6.49","36.7","72.1","495.6"
"05","Antioquia","05059","Armenia","2011","30.5","Riesgo medio","0.0","Sin riesgo","65.3","Riesgo alto","6.73","9.61","37.6","323.6","199.5"
"05","Antioquia","05059","Armenia","2012","6.5","Riesgo bajo","7.4","Riesgo bajo","0.0","Sin riesgo","6.18","7.27","8.8","25.9","277"
"05","Antioquia","05059","Armenia","2013","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","7.38","3.22","28.8","762.5","216.8"
"05","Antioquia","05059","Armenia","2014","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.82","1.81","47.2","34","9.3"
"05","Antioquia","05059","Armenia","2015","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","8","2.49","41.4","215.5","474"
"05","Antioquia","05059","Armenia","2016","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","7.19","1.05","43.4","536.9","483.8"
"05","Antioquia","05059","Armenia","2017","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","7.47","4.82","38.3","479","369.3"
"05","Antioquia","05059","Armenia","2018","0.8","Sin riesgo","0.8","Sin riesgo","0.0","Sin riesgo","7.26","8.85","37.3","580.2","79.2"
"05","Antioquia","05059","Armenia","2019","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.13","5.17","0.7","941.8","217.5"
"05","Antioquia","05059","Armenia","2020","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.58","8.61","32.8","393.3","69.2"
"05","Antioquia","05059","Armenia","2021","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","8.27","3.11","35.6","53.2","241"
"05","Antioquia","05059","Armenia","2022","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","6.12","5.95","26.1","905.2","27.1"
"05","Antioquia","05059","Armenia","2023","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.71","8.27","31.6","854.9","360.9"
"05","Antioquia","05079","Barbosa","2007","1.1","Sin riesgo","1.1","Sin riesgo","ND","ND","6.13","7.69","43.8","688.9","331"
"05","Antioquia","05079","Barbosa","2008","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.03","5.94","8","893.5","427.1"
"05","Antioquia","05079","Barbosa","2009","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.44","2.52","49.4","244.1","147.2"
"05","Antioquia","05079","Barbosa","2010","10.8","Riesgo bajo","2.0","Sin riesgo","59.8","Riesgo alto","7.11","4.57","10.3","487.3","273.7"
"05","Antioquia","05079","Barbosa","2011","8.9","Riesgo bajo","1.2","Sin riesgo","65.1","Riesgo alto","6.06","7.3","12.9","142.2","15.8"
"05","Antioquia","05079","Barbosa","2013","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","8.17","3.41","21.2","475.3","320.4"
"05","Antioquia","05079","Barbosa","2014","2.1","Sin riesgo","2.1","Sin riesgo","ND","ND","7.98","7.68","0.6","126.6","118.8"
"05","Antioquia","05079","Barbosa","2015","1.0","Sin riesgo","1.0","Sin riesgo","ND","ND","6.25","2.68","14.2","742.3","109.2"
"05","Antioquia","05079","Barbosa","2016","1.5","Sin riesgo","1.5","Sin riesgo","ND","ND","6.03","7.22","2.5","789.7","315.4"
"05","Antioquia","05079","Barbosa","2017","1.8","Sin riesgo","1.9","Sin riesgo","ND","ND","7.13","2.89","0.9","558.3","312.1"
"05","Antioquia","05079","Barbosa","2018","0.1","Sin riesgo","0.1","Sin riesgo","ND","ND","6.05","1.63","33.4","358.7","42.9"
"05","Antioquia","05079","Barbosa","2019","0.1","Sin riesgo","0.1","Sin riesgo","ND","ND","6.62","3.4","33","70.6","404.6"
"05","Antioquia","05079","Barbosa","2020","14.4","Riesgo medio","0.9","Sin riesgo","42.9","Riesgo alto","8.32","2.52","30.6","715.9","356.6"
"05","Antioquia","05079","Barbosa","2021","24.8","Riesgo medio","1.8","Sin riesgo","54.4","Riesgo alto","8.07","2.61","32.3","256","318.3"
"05","Antioquia","05079","Barbosa","2022","14.8","Riesgo medio","0.0","Sin riesgo","39.9","Riesgo alto","7.18","3.79","8.4","222.5","286.3"
"05","Antioquia","05079","Barbosa","2023","15.6","Riesgo medio","0.1","Sin riesgo","50.8","Riesgo alto","6.19","5.02","38.8","408.4","278.3"
"05","Antioquia","05086","Belmira","2007","21.0","Riesgo medio","21.0","Riesgo medio","ND","ND","7.86","1.98","21.3","92.5","77.5"
"05","Antioquia","05086","Belmira","2008","3.7","Sin riesgo","3.7","Sin riesgo","ND","ND","6.31","3.92","43.2","188.1","370.1"
"05","Antioquia","05086","Belmira","2009","19.5","Riesgo medio","19.5","Riesgo medio","ND","ND","7.61","6.65","42","672","145.9"
"05","Antioquia","05086","Belmira","2010","59.2","Riesgo alto","29.4","Riesgo medio","83.8","Inviable sanitariamente","7.08","7.84","39.7","393.9","86.4"
"05","Antioquia","05086","Belmira","2011","57.0","Riesgo alto","21.6","Riesgo medio","89.2","Inviable sanitariamente","6.49","4.56","12.4","702.4","44.9"
"05","Antioquia","05086","Belmira","2012","10.7","Riesgo bajo","10.7","Riesgo bajo","ND","ND","6.97","0.48","31.1","786.5","9.3"
"05","Antioquia","05086","Belmira","2013","7.1","Riesgo bajo","7.1","Riesgo bajo","ND","ND","6.75","9.64","23.4","708.5","392.2"
"05","Antioquia","05086","Belmira","2014","4.8","Sin riesgo","4.8","Sin riesgo","ND","ND","6.7","6.13","37.4","924.8","344.6"
"05","Antioquia","05086","Belmira","2015","0.3","Sin riesgo","0.3","Sin riesgo","ND","ND","8.47","0.1","16.1","742","495.1"
"05","Antioquia","05086","Belmira","2016","0.9","Sin riesgo","ND","ND","ND","ND","6.66","4.77","7.4","288.9","485.8"
"05","Antioquia","05086","Belmira","2017","2.5","Sin riesgo","ND","ND","ND","ND","6.98","9.76","27.4","223.5","366.5"
"05","Antioquia","05086","Belmira","2018","1.1","Sin riesgo","1.1","Sin riesgo","ND","ND","8.25","8.63","41","889.4","32.6"
"05","Antioquia","05086","Belmira","2019","3.4","Sin riesgo","3.4","Sin riesgo","ND","ND","8.48","8.29","49.7","218.6","67.7"
"05","Antioquia","05086","Belmira","2020","8.5","Riesgo bajo","0.9","Sin riesgo","75.0","Riesgo alto","6.78","3.85","1.9","124.6","202"
"05","Antioquia","05086","Belmira","2021","11.9","Riesgo bajo","3.4","Sin riesgo","54.1","Riesgo alto","7.81","1.55","25.9","196.8","293.1"
"05","Antioquia","05086","Belmira","2022","4.7","Sin riesgo","0.4","Sin riesgo","24.0","Riesgo medio","8.26","8.85","11.8","831.2","151.8"
"05","Antioquia","05086","Belmira","2023","7.1","Riesgo bajo","0.3","Sin riesgo","33.3","Riesgo medio","7.58","6.13","37.6","874.6","204.8"
"05","Antioquia","05088","Bello","2007","0.9","Sin riesgo","0.9","Sin riesgo","ND","ND","7.31","3.67","14.9","151","203.5"
"05","Antioquia","05088","Bello","2008","1.7","Sin riesgo","1.7","Sin riesgo","ND","ND","8.04","8.89","19.1","118.8","452.1"
"05","Antioquia","05088","Bello","2009","1.8","Sin riesgo","1.8","Sin riesgo","ND","ND","8.28","8.7","7.2","497.7","230.8"
"05","Antioquia","05088","Bello","2010","3.2","Sin riesgo","1.3","Sin riesgo","25.6","Riesgo medio","6.42","3.4","20.6","442.6","210.2"
"05","Antioquia","05088","Bello","2011","7.5","Riesgo bajo","1.7","Sin riesgo","39.4","Riesgo alto","6.59","4.68","3.5","416.9","364.2"
"05","Antioquia","05088","Bello","2012","0.7","Sin riesgo","0.7","Sin riesgo","ND","ND","7.93","9.02","17.2","609.7","399.4"
